"V1" "V2" "V3" "V4" "V5" "V6" "V7"
"1" 0 0 0 0 0 0 0
"2" 0.005054771737689 0.0494696744882041 4.83752676783903 9.10089899348081 0.0107582277281367 0.0720687353695971 3.08740813961672
"3" 0.00270238192133276 0.0433736291016769 4.34610604263665 9.89544964590166 0.00731856886973724 0.0982635105312244 3.40606195780792
"4" 0.00621521804569394 0.0475175450125606 4.54647993674293 9.81812316373453 0.0106028237929916 0.0993707252788546 2.43426898020442
"5" 0.00681862619664435 0.0455145619114575 4.55416899438507 9.80909515072398 0.00839505747132613 0.0987270496010724 2.072405603462
"6" 0.00998025162561383 0.0369678013063829 4.17695570971778 9.79287290744172 0.00326703403772484 0.0831641126498647 4.35905622579386
"7" 0.0041015855644528 0.0440736884898436 4.32066068902585 9.84962672906664 0.00758891785295553 0.0991559476238294 3.52761790046957
"8" 0.00520082791343585 0.0450279314540259 4.47053489729687 9.84889448281245 0.00802137764906301 0.0999561357848633 2.68108116920067
"9" 0.0103125312858338 0.0430319835989151 5.20822486834919 8.61017299823541 0.00323540725859584 0.134201891380351 4.59581565255737
"10" 0.00647277566913821 0.0453642827754832 4.52403865313684 9.77310078720653 0.0112107630222826 0.100120268674674 2.40783023605209
"11" 0.00750146871457968 0.0466180202744434 4.67119520041317 9.8691754181546 0.00451273347655929 0.0800968485152916 1.846150452066
"12" 0.00624183093749525 0.0449510236595973 4.34612632070381 9.87997525693997 0.00362253593256186 0.0837599480896171 2.88711604598437
"13" 0.00632566300095484 0.0469287067352013 4.66811670325585 9.6857437502157 0.0103961951552596 0.102126915954328 1.82656522784785
"14" 0.00479539176703648 0.0465142709743895 4.4479607702367 9.78516347957148 0.00708307845814955 0.0980166904533525 2.56582940978301
"15" 0.00528770362839229 0.0457544937718896 4.56983117966861 9.82587734677747 0.00902782706715281 0.0992697529871888 2.99175510948852
"16" 0.00723517833717359 0.048069643373625 4.71937397361278 9.85796308290611 0.00368768786087932 0.0966854847328907 2.33645641111332
"17" 0.00371892903312149 0.0460403263554789 4.53554348982428 9.54931305850763 0.00307979399272129 0.0986653833506298 3.3870369687533
"18" 0.00791507861765991 0.0463856358158108 4.62585313140092 11.469814417306 0.0166367323131042 0.111085326173737 3.80919505525263
"19" 0.00671387834829001 0.0481535237284101 4.62780549852563 10.3986113325753 0.00812071103628902 0.0777226131065724 2.60782200999898
"20" 0.00121314133618919 0.0415716449762229 4.583530139955 9.78859056663958 0.00725195278137047 0.088559220487882 3.29506054416182
"21" 0.00329416057124971 0.0432475574599705 4.32551531015312 9.82146965232377 0.00898633199722725 0.101314486099141 3.24563544663797
"22" 0.0072808432653878 0.0453920559035506 4.6070672069665 9.78402512764841 0.00399850091195751 0.0999759486042487 2.57739250394622
"23" 0.00654352644460237 0.0513741087417793 4.57327018231374 10.5890224839001 0.0147753443096438 0.0835312675417199 4.41629359073164
"24" 0.0100035537109466 0.0529173402568959 4.72962582342198 11.2281280977754 0.0108256908916302 0.10958824734165 3.57460196016399
"25" 0.00748083486730887 0.0458771465802034 4.66556059085629 9.92857360664679 0.00554814886481595 0.0993548804935882 2.17737583781983
"26" 0.00486297712741609 0.043791531020984 4.37006990252283 9.81390950905987 0.0103984202731688 0.0977577564971614 2.95243116912576
"27" 0.00273905888042246 0.0417110732794134 4.4253134714758 10.3332080518804 -0.00347661333647675 0.10463514034336 3.80171499652126
"28" 0.00641858964947755 0.0462736361954993 4.65155189194589 9.81786835216912 0.00885394629747532 0.10101680389162 2.05184684493666
"29" 0.00704253280840022 0.042940446668315 4.3795637159848 9.78589658149967 0.00818786498347631 0.0986586277324095 1.82032669422585
"30" 0.00538298293884642 0.0438606180507331 4.44712843824162 10.4052610666878 0.00388723089601458 0.0928722577409483 2.91298923366346
"31" 0.00531020699699641 0.0451599703318074 4.48460976268411 9.7039879561085 0.00833936073502416 0.10062515274362 2.60808666491058
"32" 0.00771834475537975 0.0432871682292324 4.52458232343983 10.0490710799664 0.00381080723183651 0.0897591779464737 2.05530230789302
"33" 0.0039707149285915 0.0483808843409042 4.38169936463407 10.344766849027 0.00518781382523145 0.100885952293718 3.07073259230722
"34" 0.00692062718484199 0.0454097102765971 4.52865502837521 9.83172315765693 0.00280178935045512 0.0984977450813196 2.13197647767936
"35" 0.0109364972408274 0.0377693618070303 4.34373384570219 9.88685743608712 0.00693961153394515 0.082353857890626 3.37391983270696
"36" 0.00499313341458676 0.0504460189855028 4.79791419329185 9.73018502149974 0.0103432781965207 0.112279400332174 2.63852153244494
"37" 0.00847749688857122 0.0451671534719117 4.52694316196854 10.1470427342504 0.00211228949055086 0.0956427565555011 2.02780934485108
"38" 0.00637175466676864 0.0521119883850487 5.07533104253858 10.0968044882748 0.00384619298610226 0.0949562207054025 2.56546980620799
"39" 0.0053325439936619 0.066663587812402 6.93572439660261 21.9564000320123 0.0159962385436153 0.115374169336141 37.9101363563274
"40" 0.00967052330894751 0.0535424194996841 6.36300388962723 16.5593767469591 -0.036145528832764 0.111615760502334 22.4843149681042
"41" 0.00721451350597944 0.0454086777216953 4.56306430865909 9.77642310334642 0.0073218230594782 0.0992583336031302 2.67047726372033
"42" 0.00650919062854895 0.0452256538789857 4.60841166025858 9.8152316129577 0.00331789212743465 0.0970796108173468 2.63558169060822
"43" 0.0058291334848456 0.0459874568582871 4.49382600215347 9.74975031471088 0.00994901580905341 0.100779967645712 2.06114255947159
"44" 0.0113577788225183 0.0348957006577718 3.23298165123985 11.9916533833012 -0.000251763953968867 0.0948499444391284 5.74122349306735
"45" 0.00478402632789761 0.0442279679579611 4.40551518166732 9.85023909462105 0.0103576720090737 0.100027395216256 2.31614293758699
"46" 0.00320181681471732 0.0429636186735698 4.30478578790368 9.79195822133062 0.00892050943094719 0.101641869506458 3.86630894199629
"47" 0.0043157619202886 0.0447117171081341 4.49386611551029 9.85966789246705 0.00528595065237528 0.102001535917589 2.29528883399391
"48" 0.00851705998179091 0.0399368937476381 4.0321753574949 10.288615593646 0.00409052522003129 0.102080888940244 2.79732152866535
"49" 0.00322965982859046 0.0432241783807223 4.24494776016278 9.79754541467832 0.00500524028963901 0.0981833280994626 3.47199043767982
"50" 0.00618493670820923 0.0444171042568903 4.40834198373373 9.79077871756305 0.00404414498002331 0.0969082654055709 2.8044736618269
