"dn" "gamma" "eta" "dm" "alpha" "rn"
"1" 0.00807018275306793 0.111590714615304 17.7299180654809 0.0188764140265295 0.156603710174095 4.47488092875574
"2" 0.0179201263390172 0.00598437120090239 15.8809447123203 0.00151292197909206 0.0979026453243569 5.03026502975263
"3" 0.0175456650106742 0.0385092354263179 8.55466117942706 0.0204593187080463 0.131765887902584 4.59690463508014
"4" 0.00597823850814369 0.0563786410016473 16.8498414636124 0.00016143176141195 0.11742363524856 3.56554509396665
"5" 0.00271168935280759 0.0437596888327971 13.1536640701815 0.0197608378944918 0.0741007120045833 5.37114831828512
"6" 0.00536887030034233 0.1813104745897 8.2755019783508 0.0224590272490634 0.0868658546824008 7.50401862780564
"7" 0.00018315565548907 0.163929404619848 17.2351179118268 0.01683186733888 0.139729253195692 8.19439153466374
"8" 0.0164044839039242 0.20812494152342 13.4897019793279 0.0200600265296875 0.165244388298597 7.39934938610531
"9" 0.00355018192336266 0.0474502138444223 8.48684546840377 0.0223279527735664 0.175231359452009 8.06697554374114
"10" 0.0168724384831481 0.121283688890981 14.4614370390773 0.0283898403316271 0.071958367372863 6.76496873423457
"11" 0.00339174019532464 0.103891740876716 8.26548714097589 0.0095444554608548 0.113833162987139 5.46251932694577
"12" 0.0152966713597581 0.159368460848928 7.74560334905982 0.0277541632927023 0.168212160007097 3.56797864800319
"13" 0.0104119550198219 0.104299705035519 10.581373335328 0.00849341945410706 0.109890941239428 4.96745112084318
"14" 0.00550389078112412 0.0265048901247792 8.0014978852123 0.0298675480975537 0.130053114546463 4.29428082110826
"15" 0.00690938169895392 0.120291246388806 7.02618373115547 0.0207180819819681 0.0708094020676799 6.25377836485859
"16" 0.0141218566037857 0.18534673628048 10.7620103950612 0.0264324232127285 0.162785295473877 4.46059806016274
"17" 0.0118588900878297 0.232531119475607 8.85058385506272 0.0174473262201762 0.109637173404917 5.68052005616482
"18" 0.00942419359877706 0.0256190830224659 14.3584681977518 0.0293939359921264 0.0718308717920445 5.32339321670588
"19" 0.00677332212532498 0.0207251671561971 7.81408185418695 0.00610289147228468 0.143057818789966 5.15280506131239
"20" 0.0193589677909035 0.0503131637477782 17.5295418791939 0.0266494643499376 0.174168710126542 6.0282435886329
"21" 0.0129412745845884 0.110537306700135 12.118327960372 0.00169553404974286 0.151343059928622 6.47675738879479
"22" 0.00398147860387946 0.0396206871268805 7.0358570383396 0.010942753389664 0.101364590250887 6.00716269388795
"23" 0.00718796225646208 0.0356575485342182 11.2938765666913 0.0101716158620315 0.131018852365669 7.16828726883978
"24" 0.0102939633949099 0.113662675865926 15.4325880904216 0.0116092573581729 0.168984439366031 8.60629094135948
"25" 0.017668008035267 0.171255814346951 11.5312354213092 0.00182632650996093 0.0833556689973921 6.79948813165538
"26" 0.00311181724342145 0.122547180230031 7.18237794144079 0.0171423650732497 0.143226122786291 8.89171513833571
"27" 0.004662330098629 0.129600480799563 11.6191919655539 0.0314971155529143 0.0897111260518432 6.46326979168225
"28" 0.00331752535678865 0.195506090761628 9.58153865509667 0.0310753191206139 0.0739306033798494 3.56065180082805
"29" 0.0123135472476324 0.0646238398831338 10.9045702281874 0.0318225283688167 0.177457051065285 3.63776718114968
"30" 0.0100671159632213 0.102896586982533 13.1489283228293 0.0169122616556706 0.0743056295043789 4.88228531449568
"31" 0.00381839755802788 0.183336375661893 13.6339054657146 0.0325294565419201 0.0800436628959142 3.54527782893274
"32" 0.00819516472712206 0.0609070821478963 13.9446186285932 0.0223411176613532 0.0852147959708236 6.26947292196564
"33" 0.0116765761626859 0.0528511356736999 17.6239046237897 0.0255365014234325 0.120488365280908 5.2408978875028
"34" 0.00622626519470592 0.137412427107338 14.5071753438096 0.0240889933068538 0.156103531012777 8.13621416746173
"35" 0.00965512617408973 0.1160475386295 11.3158879135735 0.0102668150540907 0.12095831705723 3.70488349942025
"36" 0.0187920776055113 0.188254976606695 9.99968813266605 0.0128138055125251 0.13347755658906 8.5654836386675
"37" 0.000986634167060955 0.251354293168988 14.1702740369365 0.00998474782416597 0.0938029959867708 8.94459932029713
"38" 0.0107293291349129 0.113956584929256 9.36727844481356 0.000264407232170925 0.0968789055617526 8.89062918035779
"39" 0.00889167205109191 0.24990962137701 15.816090894863 0.000926100211217999 0.140431720593479 8.47194416390266
"40" 0.0181337701738752 0.103235002938891 15.7830874088686 0.0316499530270696 0.146243752303999 8.67900886724237
"41" 0.0176290557106305 0.257041657937225 12.7771792910062 0.0228921763283666 0.1740066494653 8.5309745472623
"42" 0.00332255868957378 0.0414162776293233 17.048216677038 0.00354869806510396 0.0701628234703094 6.94911764434073
"43" 0.0150609141510057 0.178283969884506 11.2983251158148 0.00584131123984698 0.113656023554504 6.21517552761361
"44" 0.00810093792632641 0.143016846779501 7.04062567581423 0.0107713078632019 0.153939717726316 4.99284743808676
"45" 0.011169624134141 0.0478114180092234 15.7148663953412 0.0258526229328243 0.0908942882996052 5.87339410721324
"46" 0.00166685395799298 0.121686733798124 12.2574982668739 0.00513085241408553 0.121933935179841 4.53304372692946
"47" 0.00239232861466613 0.0963816764950752 17.6404812172987 0.00350230341106653 0.080381051779259 7.71902586671058
"48" 0.0185090129379432 0.137364864703268 7.77300324384123 0.0164664620891679 0.10836470768787 6.34124234353658
"49" 0.0175852445609998 0.0326879609748721 15.815109095769 0.0326466330860043 0.110346062162425 6.21217218460515
"50" 0.00332189121177513 0.0799755333922803 8.47256558481604 0.0260318969570799 0.151777093883138 5.23857414862141
"51" 0.0106636001176564 0.0226703116367571 11.0152326407842 0.00639517330694944 0.101774484412745 8.00242231157608
"52" 0.0186006877067334 0.00659080007579178 15.4091008370742 0.0279256207076833 0.128565844111145 5.25390794011764
"53" 0.00656084547170787 0.187694449209375 9.71915621333756 0.0245380264432635 0.151053908346221 7.74359414144419
"54" 0.00327379778806004 0.12609706885065 9.59622121346183 0.0201551150711952 0.0905102341924794 3.6102617175784
"55" 0.0189976285110489 0.0831081890233327 8.44233854813501 0.00957149599674158 0.0704274923494086 8.06630442594178
"56" 0.00928423833651864 0.0213382668106351 11.7607516746502 0.0271986338684801 0.156856038086116 6.36185997084249
"57" 0.00446918455541483 0.0436108495132066 12.3771982304752 0.0189738108327612 0.0707132539851591 8.0292918512132
"58" 0.000109245325043332 0.0267080955614802 7.31492379773408 0.0189340486853849 0.0745295941550285 8.50911482865922
"59" 0.0124101277759147 0.0644718021445442 17.1207141133491 0.0250066862911452 0.168671875149012 3.68190261872951
"60" 0.00809134553399775 0.229057127032429 13.6447560763918 0.0206009468255565 0.111358510358259 7.46501497004647
"61" 0.0180075499625159 0.0508789427008014 7.40815686830319 0.00759252094847616 0.104494730879087 6.28993249253836
"62" 0.0101517338327768 0.202250310631935 10.4492230978794 0.011521806033398 0.14184946532594 5.49545461882371
