"dn" "gamma" "eta" "dm" "alpha" "rn"
"1" 0.0139162234538237 0.162669837163994 9.97784689573956 0.0121176215154506 0.0994470808480228 8.48127769271377
"2" 0.00944548536836682 0.137830135190161 10.050902635137 0.0121386087130512 0.0991146016731915 5.18891381844878
"3" 0.0125684976079494 0.257290086706635 10.2735731308884 0.00790763505506122 0.0864953259963191 6.63663757347967
"4" 0.00718100963033107 0.201285676996922 9.96980626097767 0.0121188892043802 0.099178570444982 8.67030632705428
"5" 0.000993066615653923 0.0631817881099414 9.80561427550736 0.0101341859722507 0.103385559210223 7.34675427968614
"6" 0.00162233324079728 0.124703421492595 10.151599921749 0.0124224958067454 0.0977600507347712 8.74136826011818
"7" 0.0175134258506335 0.115771610141965 10.067822178944 0.0123145713306108 0.0975107332204287 3.6495548132807
"8" 0.0185947524742491 0.139348575036274 10.1780425510957 0.0100431063277434 0.0976240137640599 7.59151678357739
"9" 0.0151088716994883 0.176011504733469 7.81458432571099 0.0117173132445675 0.101186757986901 4.31658870540559
"10" 0.0140394986437669 0.0616474348958582 9.75398461283977 0.00999504910173239 0.105660290574139 3.90123375749681
"11" 0.0179262895430408 0.127776191208977 10.1004122917979 0.0115558001350639 0.101427208719183 5.82184419955593
"12" 0.00425848192280228 0.217467489934061 9.99836053663959 0.0123813205016881 0.0986605938021195 8.8309237388894
"13" 0.0188744633716911 0.174925198421115 9.48529046394457 0.0107291414841823 0.0959442604632022 7.28032766922843
"14" 0.0149757912692216 0.236918872517999 9.93041378492446 0.0118765326823585 0.102675981425434 4.04529801663011
"15" 0.0165997997662639 0.0937733290204778 9.98330574643377 0.00939328728897142 0.106709794594251 7.40127257851418
"16" 0.0158570773126872 0.0660176932613831 9.65892867288023 0.00630718253554023 0.101548480752401 3.94916069856845
"17" 0.0120459746257991 0.251297672585351 10.0097352647418 0.0119611536303203 0.100800078409481 5.38793433341198
"18" 0.00475108325292496 0.205540740268771 9.59776835295643 0.0103051377840275 0.0977914099367327 7.75773494504392
"19" 0.00768424161961209 0.139743748190813 9.58167959484664 0.0098597727078836 0.0891287264636649 5.09351087699179
"20" 0.0162714366721348 0.216091168221319 9.773067305771 0.00881309633274587 0.0888030177202547 8.92448664165568
"21" 0.0198593793853137 0.139783150473377 11.025696249071 0.00798879225824525 0.0921718713649382 8.17099602252711
"22" 0.00261452971203323 0.0608588555513415 9.98996002560064 0.0117213716710643 0.0985929765120308 6.2030791247962
"23" 0.0054232588263643 0.233432708971668 9.98891525097846 0.0113562627620369 0.0999165140044441 3.93497163418215
"24" 0.0173596574184983 0.250773280952126 10.8775810806044 0.00850893891058436 0.111123349563752 4.6329098646529
"25" 0.0110136352046395 0.15002167435945 10.1198814832793 0.0125652938080158 0.0988142458470872 7.13330731622409
"26" 0.010317368437374 0.0336410358082503 9.992500460886 0.0114746931838483 0.0984170993991366 6.33582583314274
"27" 0.012722300273404 0.0144013750727754 9.43931437570505 0.0106203367678893 0.0980429075646867 7.80396779126022
"28" 0.00352613458271092 0.168616399858147 9.62940472588401 0.00931294326690169 0.0963978425327291 6.50485377071891
"29" 0.0147400656811602 0.232209358619293 9.7502915668861 0.00671490759605027 0.101721117588061 7.06779791682493
"30" 0.00888233584019123 0.255911081031663 10.0328501917219 0.0118998198739977 0.0976342033034985 3.62180813029408
"31" 0.0140075751848172 0.0593588706024457 9.97441039354943 0.0120280696067943 0.0995570085980759 7.29151674441528
"32" 0.0125334917209705 0.0888248804991599 10.0386762857255 0.0124149650566441 0.101141484791448 4.19376569893211
"33" 0.014699132654812 0.199747050318401 10.075185226435 0.00887011028832639 0.102881792273899 4.28297788929194
"34" 0.0155662733208821 0.151431353294756 9.5514712353811 0.00964173271385038 0.098673662170748 8.70807500579394
"35" 0.00714188997683069 0.207850621477701 10.0061231569611 0.0126311474043891 0.0996568423131277 4.76165701425634
"36" 0.00483220996894385 0.122340479871491 9.46995953174635 0.00669042387929426 0.0921142867703555 8.30021803127602
"37" 0.0186736923554337 0.107816099878401 9.55390395626925 0.00703259146323673 0.101229399475906 8.52507136831991
"38" 0.00825926098628226 0.113825534830103 10.1179238524429 0.0115881388808086 0.0991214843855373 8.4252354123164
"39" 0.0014767928150408 0.246861872368027 10.8589704832054 0.011110846635838 0.103956406918854 7.8630019868724
"40" 0.00190855630215816 0.154632582480554 9.72935949770192 0.0108964750857509 0.0987305820089308 5.96363037079573
"41" 0.00250461496478762 0.164000919454265 9.57779313897954 0.0111442342117566 0.0987395000044759 4.5562992549967
"42" 0.0180677276551472 0.0373126786830835 9.94935667363427 0.0112727234480289 0.102251862199688 7.97195344464853
"43" 0.000278931758773746 0.142727228814038 9.57838178325958 0.00933430989739217 0.0996738375858001 7.68313227966428
"44" 0.0141894298860151 0.135137505031889 10.0881960674675 0.0111379087006793 0.100109236966836 8.66311580536421
"45" 0.0105222309130407 0.169747009299463 9.89432945060597 0.010770023972864 0.100727356972975 3.79755496897269
"46" 0.000184338800213533 0.19013459413778 10.0162905000963 0.012296391677859 0.100355910119172 3.50285599951167
"47" 0.0185445043561321 0.19376873195637 9.9774592940584 0.0117385891672297 0.0989632076669326 6.1679421296576
"48" 0.0178119867821941 0.027175325199496 10.1414352947999 0.0121794753705306 0.0998210327612271 5.63174348219763
"49" 0.00607361841075891 0.193841933306539 9.51850044825466 0.0086423831960973 0.0981330583150048 5.30032271542586
"50" 0.00966378636394371 0.0975203757616691 10.1092326539517 0.0120487732598071 0.0987221534873274 6.14202061283868
"51" 0.0069211166599337 0.0223307523573749 9.96431437103303 0.0122085390472184 0.10202365738383 7.97826049826108
"52" 0.00618572453129431 0.162776257400401 10.0025482792603 0.0114966104898319 0.099894457880229 7.68796369188931
"53" 0.0185941964995272 0.239648885960924 10.0330819999384 0.00816916011154912 0.0987386967673018 8.40814186737407
"54" 0.0163924961259135 0.183727550006006 10.2191280473299 0.0123548867317691 0.0991468141293681 8.80676778545603
"55" 0.00539150148509559 0.0904624338599388 10.2335143021891 0.0111527288462238 0.0813949477432667 7.33243346400559
"56" 0.00740908333135257 0.196658873141278 9.80267822762968 0.0100801488917689 0.0878043113585495 6.73999754141551
"57" 0.0076577338467231 0.2485671490198 9.39225949127 0.00808205529292513 0.100448954406526 5.3956904822262
"58" 0.00948199040279677 0.070055001617875 10.0961203490133 0.0117615287654703 0.0985226181244514 3.65378415980376
"59" 0.000309403311046539 0.213291548391571 10.1843856549616 0.00693898279401283 0.0955359907071383 3.96243568416685
"60" 0.0132791555484929 0.233824897386366 9.85967380784076 0.0119190085067131 0.0997013522549383 7.53531272767577
"61" 0.0173576742480153 0.127922804560512 9.33502423109418 0.0104709588092684 0.0928736517299755 7.62555057404097
"62" 0.00361675209091022 0.256145739399362 9.85763455184975 0.0111328230298046 0.100533614515265 5.53827907436062
"63" 0.0155407123171466 0.238717299568234 9.84981170219388 0.00874453756732003 0.0833304776804366 8.86784904927481
"64" 0.0101146467112638 0.0606276544043794 9.76772253903882 0.00853900159190676 0.105686988409751 5.65025881293695
"65" 0.0116646130445448 0.0272576002252754 9.07998619779811 0.00986149195903833 0.108780384078964 4.64304723322857
"66" 0.00710511220813962 0.239042718678247 10.0404664548416 0.00890629869870801 0.0887396529646232 5.62309153599199
"67" 0.0116473299516365 0.111024105466204 9.98550802786287 0.0119955025041742 0.0997517615945928 7.97536149341613
"68" 0.0130670517396694 0.171890321518295 8.37427569160666 0.00658416319423952 0.109277084072492 5.99840259214398
"69" 0.00897325839014375 0.158303549822886 10.0737953374798 0.0116560752276944 0.100431238404334 8.32043966581114
"70" 0.00204394993865024 0.106631286642514 10.075138678947 0.0122162085289431 0.0999580861559799 8.23394865670707
"71" 0.00526102776176576 0.233641417047475 10.7710002242862 0.0103024069544658 0.100601683557749 8.25698313047178
"72" 0.0198448107157322 0.00902717881253921 9.86491800836643 0.0117292146180289 0.0970847835421754 7.31091743591242
"73" 0.00869386733316118 0.161741994936019 9.98221059242221 0.0123278311209436 0.0997170513384129 4.28213250532281
"74" 0.00357946029340662 0.0354877344588749 9.65150127689009 0.0105399942081391 0.0981323725341079 4.76477317791432
"75" 0.0184296441541505 0.0122755217889789 10.0665600638958 0.0121869896595738 0.100234685342453 8.01274718996137
"76" 0.0109550292144204 0.0520586836838629 9.5089078305937 0.00964344893689047 0.0984636275418928 7.23826015391387
"77" 0.0141613855350185 0.163222861270187 10.1464092645481 0.0113950921571848 0.0995247214242886 7.9525797116803
"78" 0.00328380828444264 0.217994069656124 8.53967107566818 0.0169446063480134 0.0954829768657126 7.33504852454644
"79" 0.00545121727154451 0.103382016634569 9.48103593005251 0.0102885833121862 0.100809545063254 7.48326159396674
"80" 0.00751310646726098 0.104689786760136 9.96200001496404 0.0121028003809 0.100301925344453 4.95748134283349
"81" 0.017430153442875 0.192081038920442 8.70231578548818 0.0150257244980752 0.0950001280752161 7.29797781968955
"82" 0.00479610331624071 0.259955507949926 9.67194564494085 0.0107233315501309 0.0973143771508986 7.49978099600412
"83" 0.00347048765620473 0.162946812376613 9.97816905623138 0.0117716227550013 0.0995800278697956 4.46231918525882
"84" 0.0184838926702121 0.0345495133846998 10.0346223580032 0.011905339343583 0.0972464234671195 4.00547720887698
"85" 0.016248899690497 0.253744298719103 9.68127708855302 0.00963346549581747 0.10539095198073 6.6708866620902
"86" 0.0175689312914852 0.0213836867234204 10.5261310150616 0.0073983321766252 0.0933174305614976 6.34276168176439
"87" 0.0113925517834772 0.0944510445045307 10.6353341541976 0.0095513365376439 0.0984557748240909 6.30776720878202
"88" 0.0141777912117566 0.175142027136171 9.47607459675803 0.0108876711764226 0.104959335267705 6.3199141966179
"89" 0.0124819926643698 0.251308498620056 10.0452622508852 0.00527544456212973 0.0959827867167588 6.43328881368507
"90" 0.00919360678138188 0.198702497649938 9.89056567437734 0.0117028334896926 0.101028051997493 6.04991940222681
"91" 0.0135246010325677 0.150766577422619 10.7728320337441 0.00997476425112495 0.0981915349223179 4.62267797219101
"92" 0.0175867177167439 0.0365784675930627 9.71435247081548 0.0103243114601833 0.0997541557071899 3.83513400703669
"93" 0.000812659547188552 0.180048651183024 10.6714531101702 0.00949210039125562 0.0961005819670557 4.74512471817434
"94" 0.00758138251865329 0.159826634682249 10.1203873431397 0.0123125088329743 0.101494314508743 6.65851155633572
"95" 0.0183260888504037 0.0734174027177505 10.0867871614449 0.0119299805207892 0.0962361107662296 4.61748251097742
"96" 0.0105316306019914 0.129776807962917 10.0940927560609 0.0127690559787507 0.0996204397579234 5.21453155879863
"97" 0.0142184378791961 0.137307089990936 10.0385227973923 0.0120389627525028 0.100024893669201 6.26017478934955
"98" 0.00389183400967857 0.237528712837957 9.8569469674569 0.00921718008315314 0.103488927043343 4.80318249051925
"99" 0.00519783082680078 0.22572519798181 9.90694949864117 0.01229929310535 0.100138108523114 7.61683649336919
"100" 0.00947483965776884 0.153571227944922 10.0708692227672 0.0111664007039048 0.0960679061273678 3.97207147325389
"101" 0.0148895023941768 0.236434292298509 9.46847374069629 0.0089463512414682 0.0952184178840683 6.18972882383969
"102" 0.00962777940412378 0.191357997093583 9.57395455886811 0.0113108725312711 0.0953052692601039 3.65060357074253
"103" 0.0194524605081214 0.100030890717171 10.0939319016195 0.012110639544596 0.0973537191895498 5.10359233210329
"104" 0.0160237916613282 0.246558697798755 10.2735137042396 0.0114156429198113 0.101220143055425 6.59864089975599
"105" 0.0184701602458628 0.202202374066692 10.036733658243 0.0120962896666908 0.101310083324166 5.64431887783576
"106" 0.0135041821546142 0.140601186312269 10.132746366736 0.0119892445008552 0.0993854386019523 6.68826462258585
"107" 0.00784508639487624 0.039614752617199 10.6913764903164 0.00634944417247808 0.0881289136727334 5.9887975200545
"108" 0.0186226564672443 0.178461675483268 9.72243034161514 0.00993454140122488 0.0886938622638372 4.48967536527198
"109" 0.016925992926433 0.207954480651533 9.46266483811661 0.00847736373476867 0.104535934149335 4.27816118567716
"110" 0.00117401563974703 0.194706544968067 9.61344162239013 0.00990919449964145 0.0912167886005992 3.61783176264726
