"V1" "V2" "V3" "V4" "V5" "V6" "V7"
"1" 0 0 0 0 0 0 0
"2" 0.00901009436152221 0.0448424722591236 4.57590231368697 9.55267471826527 0.00937378942210067 0.0963611619977546 24.4969168768935
"3" 0.00725947522111028 0.0423247861749075 4.68862242960192 9.70391848919541 0.00624170846156825 0.0885015175742014 31.5183811920437
"4" 0.00881501478185458 0.0484200456688337 5.15126256138851 9.77306634358855 0.00946130749477269 0.0964345457253566 25.1169111886213
"5" 0.00606787566459696 0.041759523645069 4.27441409624696 9.67016532269592 0.00809958557516197 0.0996658972009976 35.9423156042128
"6" 0.00372716751093823 0.0397909297946795 4.30000615838684 9.47482847222834 0.0104047794793046 0.0994473753843895 39.1123071290764
"7" 0.00539341108292639 0.043617998133073 4.515315718998 9.43451726777164 0.0106095104414676 0.0922251743859913 33.6921700176017
"8" 0.00612671812009844 0.0449455078481434 4.72723890485716 9.47739877220223 0.00943888267897504 0.101404909975159 26.0173051338197
"9" 0.00559437140535182 0.0494554484161483 4.90978372413589 9.30157406730264 0.0102866766941664 0.0970070322722822 30.9068929943031
"10" 0.0020860635221061 0.0456745698023087 4.33982833092757 9.30687973031701 0.00846570842297557 0.127778192216414 36.6709483668696
"11" 0.00790712440739247 0.0433248384700583 4.49164509793704 9.7542193621607 0.0104357265729403 0.0989176151827565 20.7819543219058
"12" 0.00822766493401103 0.0484052131371666 4.64114313753467 9.70798602921483 0.0111205984162169 0.110848272857067 27.5175326199659
"13" 0.00825191605551846 0.0452454915692013 4.16875516841728 10.2425087230234 0.013048760734176 0.0824523859593268 30.4100265496433
"14" 0.00366104600083104 0.0620508107389017 7.51051679050421 7.77094126848216 0.0108661661269593 -0.0438668381040282 81.5396565621182
"15" 0.00374069864202807 0.0454905877824946 4.6121592079693 9.21472775118824 0.0110482117329994 0.0926513189575621 36.0126424352893
"16" 0.00669991125897954 0.0578733608842699 5.14098196911207 9.49397164364177 0.0153597481352592 0.0695958071760867 30.1325461546729
"17" 0.00815757238344004 0.0386170718061225 4.1671826905018 9.35007210228354 0.0105360437348081 0.096080556231301 25.9160760398318
"18" 0.00524143077427422 0.0465153842955299 4.76030877550544 9.280768977114 0.00978191747699377 0.0929711631984332 36.5173504487371
"19" 0.00628619732831081 0.0460189301557182 4.36843776350878 9.43475922460787 0.00968074667517286 0.0941388307032487 40.8019960850917
"20" 0.00849615355912678 0.0505288522922507 5.18279191626374 9.28674420049568 0.0104716592802275 0.0982892219254199 15.0576654422541
"21" 0.00337383418575158 0.0452956518024925 4.5841399638692 9.57561887089344 0.0113474092921276 0.096521413512378 34.7063977721723
"22" -0.00931131924271587 0.0456140848145928 5.3692813114816 14.2176726805063 0.0253768559215509 0.308379985042112 146.596387865431
"23" 0.00648943859901343 0.0432877391692604 4.53308754506384 9.21268240978068 0.00808654682458941 0.0955299220242611 36.5456618599346
"24" 0.00509223713824373 0.0387925402324319 4.25128763471748 9.17212276487754 0.0100684042733725 0.0950384485688205 39.252818144433
"25" 0.00627309930844191 0.0509608889101771 4.52798631398357 9.50853688154542 0.00651639625005399 0.125113159098368 32.7869552437442
"26" 0.00813575623368435 0.0435243357615235 4.45972076255175 9.47730147358856 0.0104638581786717 0.0894658535583059 29.1078984845216
"27" 0.0122216197845792 0.082690681214714 8.23848226572032 15.0819091315434 0.00506367539144224 0.334570077259996 186.837209042043
"28" 0.00930879058561987 0.0635789844781287 7.25927533718828 13.1590894026428 -0.00574708574221134 0.0160439404273765 96.1945187511683
"29" 0.00449764211005297 0.0418385450170941 4.33212048943226 10.0196668035063 0.00932022213287288 0.0734774736752698 30.1492205114432
"30" 0.00730979689270852 0.0460976067571458 4.83980727130209 10.0913546668632 0.010674080408261 0.096902578795532 15.6277308272596
"31" 0.00649627846650114 0.0391155014752339 4.30171945918284 9.64155688924844 0.0112218932012054 0.0973134911946434 29.1365571073682
"32" 0.00140341305945155 0.0510828654970449 4.46949357188238 9.60399339294374 0.00517273338794582 0.0955278185699136 38.9002788228042
"33" 0.0153044165803206 0.0898465812058919 7.58924141103067 16.0984349947797 -0.00679033233089567 0.162080125426402 164.283095560487
